if. postaje;Tip podatka;Èas;Vrednost;Ekstrem;Std. opomba;Opomba;Preneseno;Ime upor.;Èas sprem.
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);31.01.2015 22:00:00;254.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);31.01.2015 23:00:00;243.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 00:00:00;218.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 01:00:00;217.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 02:00:00;217.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 03:00:00;219.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 04:00:00;227.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 05:00:00;235.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 06:00:00;240.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 07:00:00;241.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 08:00:00;238.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 09:00:00;231;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 10:00:00;216.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 11:00:00;205.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 12:00:00;191.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 13:00:00;183.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 14:00:00;182.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 15:00:00;192.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 16:00:00;207.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 17:00:00;222.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 18:00:00;238.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 19:00:00;250.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 20:00:00;258.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 21:00:00;253.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 22:00:00;247.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);01.03.2015 23:00:00;234.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 00:00:00;223.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 01:00:00;213;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 02:00:00;208;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 03:00:00;212.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 04:00:00;219.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 05:00:00;232.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 06:00:00;243.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 07:00:00;253.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 08:00:00;257;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 09:00:00;248.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 10:00:00;238.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 11:00:00;226;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 12:00:00;212.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 13:00:00;200.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 14:00:00;194.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 15:00:00;196.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 16:00:00;209.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 17:00:00;227.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 18:00:00;244.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 19:00:00;259.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 20:00:00;276.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 21:00:00;273.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 22:00:00;259;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);02.03.2015 23:00:00;245.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 00:00:00;221.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 01:00:00;205.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 02:00:00;194.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 03:00:00;189.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 04:00:00;200.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 05:00:00;211.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 06:00:00;227.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 07:00:00;235.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 08:00:00;241.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 09:00:00;243.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 10:00:00;234.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 11:00:00;217.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 12:00:00;204.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 13:00:00;186.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 14:00:00;175.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 15:00:00;169.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 16:00:00;184.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 17:00:00;205.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 18:00:00;226.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 19:00:00;247;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 20:00:00;261.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 21:00:00;262.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 22:00:00;251.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);03.03.2015 23:00:00;237.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 00:00:00;216.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 01:00:00;194.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 02:00:00;182.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 03:00:00;180.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 04:00:00;191.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 05:00:00;204.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 06:00:00;225.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 07:00:00;240.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 08:00:00;252.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 09:00:00;260.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 10:00:00;255.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 11:00:00;238.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 12:00:00;216.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 13:00:00;197.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 14:00:00;184.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 15:00:00;180;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 16:00:00;184.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 17:00:00;197;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 18:00:00;220.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 19:00:00;231.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 20:00:00;240.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 21:00:00;245.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 22:00:00;236.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);04.03.2015 23:00:00;221.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 00:00:00;202.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 01:00:00;187.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 02:00:00;169.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 03:00:00;158.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 04:00:00;165.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 05:00:00;182.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 06:00:00;206.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 07:00:00;228.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 08:00:00;240.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 09:00:00;243;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 10:00:00;242.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 11:00:00;239.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 12:00:00;224.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 13:00:00;197.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 14:00:00;175.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 15:00:00;167.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 16:00:00;171.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 17:00:00;169.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 18:00:00;184.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 19:00:00;208.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 20:00:00;229.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 21:00:00;246.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 22:00:00;261.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);05.03.2015 23:00:00;259.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 00:00:00;238.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 01:00:00;209.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 02:00:00;186.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 03:00:00;182.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 04:00:00;172.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 05:00:00;170.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 06:00:00;188.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 07:00:00;218;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 08:00:00;233.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 09:00:00;241.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 10:00:00;240.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 11:00:00;232;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 12:00:00;216.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 13:00:00;190.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 14:00:00;169.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 15:00:00;155.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 16:00:00;148.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 17:00:00;150.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 18:00:00;174.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 19:00:00;206.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 20:00:00;232.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 21:00:00;245.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 22:00:00;259;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);06.03.2015 23:00:00;256.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 00:00:00;240.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 01:00:00;217.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 02:00:00;193.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 03:00:00;172.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 04:00:00;161.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 05:00:00;164.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 06:00:00;176.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 07:00:00;192.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 08:00:00;207.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 09:00:00;219.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 10:00:00;224.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 11:00:00;221.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 12:00:00;204;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 13:00:00;182.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 14:00:00;162.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 15:00:00;150;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 16:00:00;148;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 17:00:00;153.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 18:00:00;175.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 19:00:00;200.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 20:00:00;227.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 21:00:00;240.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 22:00:00;252.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);07.03.2015 23:00:00;254;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 00:00:00;237.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 01:00:00;220.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 02:00:00;196;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 03:00:00;177.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 04:00:00;158.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 05:00:00;152.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 06:00:00;165.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 07:00:00;180.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 08:00:00;203.1;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 09:00:00;208.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 10:00:00;220.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 11:00:00;225.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 12:00:00;218.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 13:00:00;202;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 14:00:00;186.8;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 15:00:00;178.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 16:00:00;172.3;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 17:00:00;176.4;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 18:00:00;188.5;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 19:00:00;204.7;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 20:00:00;224.6;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 21:00:00;239.9;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 22:00:00;258.2;;;;;;
9350;vodostaj morja-avt.-tlaèna/temp. sonda (OTT)-urni-trenutne vrednosti (cm);08.03.2015 23:00:00;260.3;;;;;;
